1.485353674511348453e+22 4.110035452832473373e-27 5.938719677941919726e-12 1.049037668895282596e+07 -2.393439988692995608e-09 -2.393439988692995608e-09
1.527792350925958414e+22 4.107677154002998508e-27 5.934488287501172018e-12 1.048892064434988052e+07 -2.459657498276352672e-09 -2.459657498276352672e-09
1.570231027340568376e+22 4.105255721858985401e-27 5.930144112497465512e-12 1.048742475114872307e+07 -2.525695644683744049e-09 -2.525695644683744049e-09
1.612669703755178128e+22 4.102771423659533197e-27 5.925687671805758294e-12 1.048588910485828109e+07 -2.591549952705061543e-09 -2.591549952705061543e-09
1.655108380169788300e+22 4.100224532976934199e-27 5.921119496477784810e-12 1.048431380337226205e+07 -2.657215986992208519e-09 -2.657215986992208519e-09
1.697547056584398261e+22 4.097615329619382815e-27 5.916440129586061227e-12 1.048269894695102610e+07 -2.722689352905839204e-09 -2.722689352905839204e-09
1.739985732999008014e+22 4.094944099552217300e-27 5.911650126064919742e-12 1.048104463820304163e+07 -2.787965697333115229e-09 -2.787965697333115229e-09
1.782424409413618185e+22 4.092211134817704313e-27 5.906750052548676024e-12 1.047935098206602596e+07 -2.853040709496218017e-09 -2.853040709496218017e-09
1.824863085828227937e+22 4.089416733453434476e-27 5.901740487206978267e-12 1.047761808578762412e+07 -2.917910121737612016e-09 -2.917910121737612016e-09
1.867301762242837899e+22 4.086561199409360475e-27 5.896622019577475179e-12 1.047584605890574306e+07 -2.982569710289390916e-09 -2.982569710289390916e-09
1.909740438657447861e+22 4.083644842463514324e-27 5.891395250395832785e-12 1.047403501322855242e+07 -3.047015296024346059e-09 -3.047015296024346059e-09
1.952179115072057822e+22 4.080667978136466897e-27 5.886060791423255964e-12 1.047218506281405687e+07 -3.111242745183308422e-09 -3.111242745183308422e-09
1.994617791486667784e+22 4.077630927604544826e-27 5.880619265271539745e-12 1.047029632394939475e+07 -3.175247970095442192e-09 -3.175247970095442192e-09
2.037056467901277746e+22 4.074534017611878638e-27 5.875071305225778012e-12 1.046836891512969881e+07 -3.239026929864871677e-09 -3.239026929864871677e-09
2.079495144315887708e+22 4.071377580381305823e-27 5.869417555064826532e-12 1.046640295703671128e+07 -3.302575631047295604e-09 -3.302575631047295604e-09
2.121933820730497670e+22 4.068161953524182637e-27 5.863658668879580102e-12 1.046439857251697406e+07 -3.365890128305338748e-09 -3.365890128305338748e-09
2.164372497145107631e+22 4.064887479949142668e-27 5.857795310889189007e-12 1.046235588655979931e+07 -3.428966525040746635e-09 -3.428966525040746635e-09
2.206811173559717593e+22 4.061554507769859556e-27 5.851828155255289931e-12 1.046027502627481893e+07 -3.491800974010903103e-09 -3.491800974010903103e-09
2.249249849974327555e+22 4.058163390211847601e-27 5.845757885894344199e-12 1.045815612086929567e+07 -3.554389677924364775e-09 -3.554389677924364775e-09
2.291688526388937517e+22 4.054714485518346877e-27 5.839585196288191606e-12 1.045599930162510648e+07 -3.616728890016470818e-09 -3.616728890016470818e-09
2.334127202803547478e+22 4.051208156855352417e-27 5.833310789292887685e-12 1.045380470187542401e+07 -3.678814914600622427e-09 -3.678814914600622427e-09
2.376565879218157440e+22 4.047644772215804679e-27 5.826935376945960935e-12 1.045157245698115975e+07 -3.740644107605701652e-09 -3.740644107605701652e-09
2.419004555632767402e+22 4.044024704323025955e-27 5.820459680272123920e-12 1.044930270430703834e+07 -3.802212877089435408e-09 -3.802212877089435408e-09
